| name                   | title                  | level | facing   | categories      | description                                                                                         | detail                                                                                                                                                                                                | remediation                                                                                | metadata                                                                                                                                                           | cache_key                                                                                                           |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.notifications\` has a foreign key \`notifications_sender_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                            | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"notifications","type":"table","schema":"public","fkey_name":"notifications_sender_id_fkey","fkey_columns":[4]}                                            | unindexed_foreign_keys_public_notifications_notifications_sender_id_fkey                                            |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.notifications\` has a foreign key \`notifications_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                              | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"notifications","type":"table","schema":"public","fkey_name":"notifications_user_id_fkey","fkey_columns":[3]}                                              | unindexed_foreign_keys_public_notifications_notifications_user_id_fkey                                              |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.payment_sessions\` has a foreign key \`payment_sessions_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                        | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"payment_sessions","type":"table","schema":"public","fkey_name":"payment_sessions_user_id_fkey","fkey_columns":[2]}                                        | unindexed_foreign_keys_public_payment_sessions_payment_sessions_user_id_fkey                                        |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.payments\` has a foreign key \`payments_agent_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"payments","type":"table","schema":"public","fkey_name":"payments_agent_id_fkey","fkey_columns":[3]}                                                       | unindexed_foreign_keys_public_payments_payments_agent_id_fkey                                                       |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.payments\` has a foreign key \`payments_property_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"payments","type":"table","schema":"public","fkey_name":"payments_property_id_fkey","fkey_columns":[4]}                                                    | unindexed_foreign_keys_public_payments_payments_property_id_fkey                                                    |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.payments\` has a foreign key \`payments_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"payments","type":"table","schema":"public","fkey_name":"payments_user_id_fkey","fkey_columns":[2]}                                                        | unindexed_foreign_keys_public_payments_payments_user_id_fkey                                                        |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.poll_votes\` has a foreign key \`poll_votes_poll_option_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                             | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"poll_votes","type":"table","schema":"public","fkey_name":"poll_votes_poll_option_id_fkey","fkey_columns":[4]}                                             | unindexed_foreign_keys_public_poll_votes_poll_votes_poll_option_id_fkey                                             |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.properties\` has a foreign key \`properties_tokenized_property_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                      | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"properties","type":"table","schema":"public","fkey_name":"properties_tokenized_property_id_fkey","fkey_columns":[35]}                                     | unindexed_foreign_keys_public_properties_properties_tokenized_property_id_fkey                                      |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.properties\` has a foreign key \`properties_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"properties","type":"table","schema":"public","fkey_name":"properties_user_id_fkey","fkey_columns":[2]}                                                    | unindexed_foreign_keys_public_properties_properties_user_id_fkey                                                    |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.property_creation_workflows\` has a foreign key \`property_creation_workflows_property_id_fkey\` without a covering index. This can lead to suboptimal query performance.              | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"property_creation_workflows","type":"table","schema":"public","fkey_name":"property_creation_workflows_property_id_fkey","fkey_columns":[3]}              | unindexed_foreign_keys_public_property_creation_workflows_property_creation_workflows_property_id_fkey              |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.property_creation_workflows\` has a foreign key \`property_creation_workflows_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.                  | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"property_creation_workflows","type":"table","schema":"public","fkey_name":"property_creation_workflows_user_id_fkey","fkey_columns":[2]}                  | unindexed_foreign_keys_public_property_creation_workflows_property_creation_workflows_user_id_fkey                  |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.property_documents\` has a foreign key \`property_documents_property_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"property_documents","type":"table","schema":"public","fkey_name":"property_documents_property_id_fkey","fkey_columns":[3]}                                | unindexed_foreign_keys_public_property_documents_property_documents_property_id_fkey                                |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.property_documents\` has a foreign key \`property_documents_verified_by_fkey\` without a covering index. This can lead to suboptimal query performance.                                | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"property_documents","type":"table","schema":"public","fkey_name":"property_documents_verified_by_fkey","fkey_columns":[12]}                               | unindexed_foreign_keys_public_property_documents_property_documents_verified_by_fkey                                |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.property_favorites\` has a foreign key \`property_favorites_property_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"property_favorites","type":"table","schema":"public","fkey_name":"property_favorites_property_id_fkey","fkey_columns":[3]}                                | unindexed_foreign_keys_public_property_favorites_property_favorites_property_id_fkey                                |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.property_images\` has a foreign key \`property_images_property_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                      | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"property_images","type":"table","schema":"public","fkey_name":"property_images_property_id_fkey","fkey_columns":[2]}                                      | unindexed_foreign_keys_public_property_images_property_images_property_id_fkey                                      |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.property_inquiries\` has a foreign key \`property_inquiries_agent_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                   | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"property_inquiries","type":"table","schema":"public","fkey_name":"property_inquiries_agent_id_fkey","fkey_columns":[4]}                                   | unindexed_foreign_keys_public_property_inquiries_property_inquiries_agent_id_fkey                                   |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.property_inquiries\` has a foreign key \`property_inquiries_inquirer_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"property_inquiries","type":"table","schema":"public","fkey_name":"property_inquiries_inquirer_id_fkey","fkey_columns":[3]}                                | unindexed_foreign_keys_public_property_inquiries_property_inquiries_inquirer_id_fkey                                |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.property_inquiries\` has a foreign key \`property_inquiries_property_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"property_inquiries","type":"table","schema":"public","fkey_name":"property_inquiries_property_id_fkey","fkey_columns":[2]}                                | unindexed_foreign_keys_public_property_inquiries_property_inquiries_property_id_fkey                                |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.property_valuations\` has a foreign key \`property_valuations_land_title_id_fkey\` without a covering index. This can lead to suboptimal query performance.                            | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"property_valuations","type":"table","schema":"public","fkey_name":"property_valuations_land_title_id_fkey","fkey_columns":[2]}                            | unindexed_foreign_keys_public_property_valuations_property_valuations_land_title_id_fkey                            |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.property_valuations\` has a foreign key \`property_valuations_property_id_fkey\` without a covering index. This can lead to suboptimal query performance.                              | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"property_valuations","type":"table","schema":"public","fkey_name":"property_valuations_property_id_fkey","fkey_columns":[3]}                              | unindexed_foreign_keys_public_property_valuations_property_valuations_property_id_fkey                              |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.property_valuations\` has a foreign key \`property_valuations_valuer_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"property_valuations","type":"table","schema":"public","fkey_name":"property_valuations_valuer_id_fkey","fkey_columns":[4]}                                | unindexed_foreign_keys_public_property_valuations_property_valuations_valuer_id_fkey                                |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.property_views\` has a foreign key \`property_views_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                            | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"property_views","type":"table","schema":"public","fkey_name":"property_views_user_id_fkey","fkey_columns":[3]}                                            | unindexed_foreign_keys_public_property_views_property_views_user_id_fkey                                            |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.rentals\` has a foreign key \`rentals_agent_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"rentals","type":"table","schema":"public","fkey_name":"rentals_agent_id_fkey","fkey_columns":[4]}                                                         | unindexed_foreign_keys_public_rentals_rentals_agent_id_fkey                                                         |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.rentals\` has a foreign key \`rentals_conversation_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"rentals","type":"table","schema":"public","fkey_name":"rentals_conversation_id_fkey","fkey_columns":[5]}                                                  | unindexed_foreign_keys_public_rentals_rentals_conversation_id_fkey                                                  |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.rentals\` has a foreign key \`rentals_property_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"rentals","type":"table","schema":"public","fkey_name":"rentals_property_id_fkey","fkey_columns":[3]}                                                      | unindexed_foreign_keys_public_rentals_rentals_property_id_fkey                                                      |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.rentals\` has a foreign key \`rentals_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"rentals","type":"table","schema":"public","fkey_name":"rentals_user_id_fkey","fkey_columns":[2]}                                                          | unindexed_foreign_keys_public_rentals_rentals_user_id_fkey                                                          |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.reservations\` has a foreign key \`reservations_agent_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                               | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"reservations","type":"table","schema":"public","fkey_name":"reservations_agent_id_fkey","fkey_columns":[4]}                                               | unindexed_foreign_keys_public_reservations_reservations_agent_id_fkey                                               |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.reservations\` has a foreign key \`reservations_conversation_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                        | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"reservations","type":"table","schema":"public","fkey_name":"reservations_conversation_id_fkey","fkey_columns":[5]}                                        | unindexed_foreign_keys_public_reservations_reservations_conversation_id_fkey                                        |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.reservations\` has a foreign key \`reservations_property_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                            | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"reservations","type":"table","schema":"public","fkey_name":"reservations_property_id_fkey","fkey_columns":[2]}                                            | unindexed_foreign_keys_public_reservations_reservations_property_id_fkey                                            |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.reservations\` has a foreign key \`reservations_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                                | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"reservations","type":"table","schema":"public","fkey_name":"reservations_user_id_fkey","fkey_columns":[3]}                                                | unindexed_foreign_keys_public_reservations_reservations_user_id_fkey                                                |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.sanctions_screening\` has a foreign key \`sanctions_screening_exemption_approved_by_fkey\` without a covering index. This can lead to suboptimal query performance.                    | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"sanctions_screening","type":"table","schema":"public","fkey_name":"sanctions_screening_exemption_approved_by_fkey","fkey_columns":[13]}                   | unindexed_foreign_keys_public_sanctions_screening_sanctions_screening_exemption_approved_by_fkey                    |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.saved_searches\` has a foreign key \`saved_searches_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                            | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"saved_searches","type":"table","schema":"public","fkey_name":"saved_searches_user_id_fkey","fkey_columns":[2]}                                            | unindexed_foreign_keys_public_saved_searches_saved_searches_user_id_fkey                                            |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.service_bookings\` has a foreign key \`service_bookings_conversation_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"service_bookings","type":"table","schema":"public","fkey_name":"service_bookings_conversation_id_fkey","fkey_columns":[10]}                               | unindexed_foreign_keys_public_service_bookings_service_bookings_conversation_id_fkey                                |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.service_bookings\` has a foreign key \`service_bookings_customer_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                    | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"service_bookings","type":"table","schema":"public","fkey_name":"service_bookings_customer_id_fkey","fkey_columns":[3]}                                    | unindexed_foreign_keys_public_service_bookings_service_bookings_customer_id_fkey                                    |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.service_bookings\` has a foreign key \`service_bookings_provider_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                    | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"service_bookings","type":"table","schema":"public","fkey_name":"service_bookings_provider_id_fkey","fkey_columns":[2]}                                    | unindexed_foreign_keys_public_service_bookings_service_bookings_provider_id_fkey                                    |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.service_providers\` has a foreign key \`service_providers_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                      | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"service_providers","type":"table","schema":"public","fkey_name":"service_providers_user_id_fkey","fkey_columns":[2]}                                      | unindexed_foreign_keys_public_service_providers_service_providers_user_id_fkey                                      |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.smart_contracts\` has a foreign key \`smart_contracts_deployer_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                      | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"smart_contracts","type":"table","schema":"public","fkey_name":"smart_contracts_deployer_id_fkey","fkey_columns":[5]}                                      | unindexed_foreign_keys_public_smart_contracts_smart_contracts_deployer_id_fkey                                      |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.smart_contracts\` has a foreign key \`smart_contracts_related_property_id_fkey\` without a covering index. This can lead to suboptimal query performance.                              | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"smart_contracts","type":"table","schema":"public","fkey_name":"smart_contracts_related_property_id_fkey","fkey_columns":[6]}                              | unindexed_foreign_keys_public_smart_contracts_smart_contracts_related_property_id_fkey                              |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.smart_contracts\` has a foreign key \`smart_contracts_related_tokenized_property_id_fkey\` without a covering index. This can lead to suboptimal query performance.                    | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"smart_contracts","type":"table","schema":"public","fkey_name":"smart_contracts_related_tokenized_property_id_fkey","fkey_columns":[7]}                    | unindexed_foreign_keys_public_smart_contracts_smart_contracts_related_tokenized_property_id_fkey                    |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.system_notifications\` has a foreign key \`system_notifications_created_by_fkey\` without a covering index. This can lead to suboptimal query performance.                             | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"system_notifications","type":"table","schema":"public","fkey_name":"system_notifications_created_by_fkey","fkey_columns":[15]}                            | unindexed_foreign_keys_public_system_notifications_system_notifications_created_by_fkey                             |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.token_transactions\` has a foreign key \`token_transactions_from_holder_fkey\` without a covering index. This can lead to suboptimal query performance.                                | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"token_transactions","type":"table","schema":"public","fkey_name":"token_transactions_from_holder_fkey","fkey_columns":[3]}                                | unindexed_foreign_keys_public_token_transactions_token_transactions_from_holder_fkey                                |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.token_transactions\` has a foreign key \`token_transactions_to_holder_fkey\` without a covering index. This can lead to suboptimal query performance.                                  | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"token_transactions","type":"table","schema":"public","fkey_name":"token_transactions_to_holder_fkey","fkey_columns":[4]}                                  | unindexed_foreign_keys_public_token_transactions_token_transactions_to_holder_fkey                                  |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.tokenized_properties\` has a foreign key \`tokenized_properties_property_id_fkey\` without a covering index. This can lead to suboptimal query performance.                            | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"tokenized_properties","type":"table","schema":"public","fkey_name":"tokenized_properties_property_id_fkey","fkey_columns":[3]}                            | unindexed_foreign_keys_public_tokenized_properties_tokenized_properties_property_id_fkey                            |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.tree_donations\` has a foreign key \`tree_donations_tree_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                            | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"tree_donations","type":"table","schema":"public","fkey_name":"tree_donations_tree_id_fkey","fkey_columns":[3]}                                            | unindexed_foreign_keys_public_tree_donations_tree_donations_tree_id_fkey                                            |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.typing_indicators\` has a foreign key \`typing_indicators_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                      | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"typing_indicators","type":"table","schema":"public","fkey_name":"typing_indicators_user_id_fkey","fkey_columns":[3]}                                      | unindexed_foreign_keys_public_typing_indicators_typing_indicators_user_id_fkey                                      |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.user_role_requests\` has a foreign key \`user_role_requests_reviewed_by_fkey\` without a covering index. This can lead to suboptimal query performance.                                | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"user_role_requests","type":"table","schema":"public","fkey_name":"user_role_requests_reviewed_by_fkey","fkey_columns":[11]}                               | unindexed_foreign_keys_public_user_role_requests_user_role_requests_reviewed_by_fkey                                |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.user_role_requests\` has a foreign key \`user_role_requests_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                    | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"user_role_requests","type":"table","schema":"public","fkey_name":"user_role_requests_user_id_fkey","fkey_columns":[2]}                                    | unindexed_foreign_keys_public_user_role_requests_user_role_requests_user_id_fkey                                    |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.verification_history\` has a foreign key \`verification_history_verification_task_id_fkey\` without a covering index. This can lead to suboptimal query performance.                   | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"verification_history","type":"table","schema":"public","fkey_name":"verification_history_verification_task_id_fkey","fkey_columns":[2]}                   | unindexed_foreign_keys_public_verification_history_verification_history_verification_task_id_fkey                   |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.verification_history\` has a foreign key \`verification_history_verifier_id_fkey\` without a covering index. This can lead to suboptimal query performance.                            | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"verification_history","type":"table","schema":"public","fkey_name":"verification_history_verifier_id_fkey","fkey_columns":[3]}                            | unindexed_foreign_keys_public_verification_history_verification_history_verifier_id_fkey                            |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.verification_tasks\` has a foreign key \`verification_tasks_property_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"verification_tasks","type":"table","schema":"public","fkey_name":"verification_tasks_property_id_fkey","fkey_columns":[2]}                                | unindexed_foreign_keys_public_verification_tasks_verification_tasks_property_id_fkey                                |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.verification_tasks\` has a foreign key \`verification_tasks_verifier_id_fkey\` without a covering index. This can lead to suboptimal query performance.                                | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"verification_tasks","type":"table","schema":"public","fkey_name":"verification_tasks_verifier_id_fkey","fkey_columns":[3]}                                | unindexed_foreign_keys_public_verification_tasks_verification_tasks_verifier_id_fkey                                |
